0.3500	0.4500	0.2000	6.8617e+06	1.6546e+01
0.3500	0.4000	0.2500	6.9924e+06	1.7187e+01
0.4000	0.0500	0.5500	7.5670e+06	1.4745e+01
0.4000	0.5500	0.0500	6.3033e+06	5.1633e+00
0.4000	0.1000	0.5000	7.4705e+06	1.4922e+01
0.4000	0.1500	0.4500	7.3697e+06	1.3548e+01
0.4000	0.2000	0.4000	7.2676e+06	1.7358e+01
0.4000	0.2500	0.3500	7.1585e+06	1.7897e+01
0.4000	0.3000	0.3000	7.0436e+06	1.6080e+01
0.4000	0.5000	0.1000	6.4884e+06	1.3843e+01
0.4000	0.3500	0.2500	6.9234e+06	1.7387e+01
0.4000	0.4500	0.1500	6.6471e+06	1.5105e+01
0.4000	0.6000	-0.0000	6.0764e+06	1.4739e+01
0.4500	0.0000	0.5500	7.4965e+06	1.3912e+01
0.4000	0.4000	0.2000	6.7914e+06	1.7345e+01
0.4500	0.0500	0.5000	7.4006e+06	1.4881e+01
0.4500	0.1000	0.4500	7.2998e+06	1.3637e+01
0.4500	0.5000	0.0500	6.2267e+06	8.1422e+00
0.4500	0.1500	0.4000	7.1980e+06	1.7853e+01
0.4500	0.2000	0.3500	7.0876e+06	1.7582e+01
0.4500	0.2500	0.3000	6.9747e+06	2.0070e+01
0.4500	0.3500	0.2000	6.7198e+06	1.6081e+01
0.4500	0.4000	0.1500	6.5741e+06	1.6548e+01
0.5000	0.0000	0.5000	7.3282e+06	1.3140e+01
0.4500	0.3000	0.2500	6.8519e+06	1.8306e+01
0.4500	0.4500	0.1000	6.4129e+06	1.6415e+01
0.4500	0.5500	0.0000	5.9965e+06	1.6378e+01
0.5000	0.0500	0.4500	7.2301e+06	1.7494e+01
0.5000	0.1000	0.4000	7.1253e+06	1.7076e+01
0.5000	0.1500	0.3500	7.0160e+06	1.7929e+01
0.5000	0.4500	0.0500	6.1483e+06	1.0714e+01
0.5000	0.2000	0.3000	6.9017e+06	2.1011e+01
0.5000	0.3000	0.2000	6.6456e+06	1.7408e+01
0.5000	0.3500	0.1500	6.5022e+06	1.7364e+01
0.5000	0.2500	0.2500	6.7787e+06	1.9488e+01
0.5000	0.5000	0.0000	5.9148e+06	1.6078e+01
0.5000	0.4000	0.1000	6.3393e+06	1.7677e+01
0.5500	0.0000	0.4500	7.1564e+06	1.6006e+01
0.5500	0.0500	0.4000	7.0517e+06	1.8806e+01
0.5500	0.1000	0.3500	6.9441e+06	1.9049e+01
0.5500	0.4000	0.0500	6.0689e+06	1.1742e+01
0.5500	0.3000	0.1500	6.4251e+06	1.8395e+01
0.5500	0.2500	0.2000	6.5720e+06	1.9820e+01
0.5500	0.1500	0.3000	6.8297e+06	2.2246e+01
0.5500	0.2000	0.2500	6.7064e+06	2.1063e+01
0.5500	0.4500	-0.0000	5.8248e+06	1.5032e+01
0.5500	0.3500	0.1000	6.2606e+06	1.8348e+01
0.6000	0.0000	0.4000	6.9773e+06	1.7618e+01
0.6000	0.0500	0.3500	6.8680e+06	1.8802e+01
0.6000	0.4000	-0.0000	5.7402e+06	1.0234e+01
0.6000	0.3500	0.0500	5.9901e+06	1.1810e+01
0.6000	0.2000	0.2000	6.4950e+06	2.0090e+01
0.6000	0.1500	0.2500	6.6292e+06	2.0218e+01
0.6000	0.1000	0.3000	6.7532e+06	2.1588e+01
0.6000	0.3000	0.1000	6.1830e+06	1.8013e+01
0.6000	0.2500	0.1500	6.3493e+06	2.0331e+01
0.6500	0.3500	-0.0000	5.6517e+06	9.7493e+00
0.6500	0.3000	0.0500	5.9025e+06	1.3447e+01
0.6500	0.0000	0.3500	6.7909e+06	2.1195e+01
0.6500	0.1000	0.2500	6.5503e+06	2.1810e+01
0.6500	0.0500	0.3000	6.6750e+06	2.2163e+01
0.6500	0.1500	0.2000	6.4166e+06	2.2023e+01
0.6500	0.2500	0.1000	6.1011e+06	1.9304e+01
0.6500	0.2000	0.1500	6.2686e+06	2.2179e+01
0.7000	0.2500	0.0500	5.8154e+06	1.4588e+01
0.7000	0.0000	0.3000	6.5926e+06	1.9640e+01
0.7000	0.3000	-0.0000	5.5592e+06	1.0591e+01
0.7000	0.1000	0.2000	6.3348e+06	2.3635e+01
0.7000	0.2000	0.1000	6.0181e+06	2.0791e+01
0.7000	0.0500	0.2500	6.4703e+06	2.3965e+01
0.7500	0.2000	0.0500	5.7262e+06	1.0611e+01
0.7000	0.1500	0.1500	6.1874e+06	2.3140e+01
0.7500	0.2500	0.0000	5.4646e+06	1.0214e+01
0.8000	0.1500	0.0500	5.6250e+06	6.4421e+00
0.8500	0.1000	0.0500	5.5264e+06	6.2821e+00
0.9000	0.0000	0.1000	5.6337e+06	6.8365e+00
0.7500	0.0000	0.2500	6.3851e+06	2.1615e+01
0.7500	0.1500	0.1000	5.9303e+06	2.1253e+01
0.9000	0.0500	0.0500	5.4269e+06	8.2418e+00
0.7500	0.0500	0.2000	6.2514e+06	2.6274e+01
0.8000	0.0000	0.2000	6.1622e+06	2.2127e+01
0.8000	0.2000	-0.0000	5.3667e+06	1.2948e+01
0.7500	0.1000	0.1500	6.1009e+06	2.6029e+01
0.9500	0.0000	0.0500	5.3233e+06	6.3105e+00
0.8500	0.1500	-0.0000	5.2643e+06	1.4142e+01
0.8000	0.1000	0.1000	5.8415e+06	1.9944e+01
0.8000	0.0500	0.1500	6.0115e+06	2.1607e+01
0.8500	0.0500	0.1000	5.7464e+06	1.6884e+01
0.8500	0.0000	0.1500	5.9201e+06	1.8300e+01
0.9000	0.1000	-0.0000	5.1552e+06	1.3099e+01
1.0000	0.0000	0.0000	4.9299e+06	1.1175e+01
0.9500	0.0500	-0.0000	5.0434e+06	1.3366e+01
