0.0500	0.8500	0.1000	1.8726e+07	1.5023e+02
0.0500	0.9000	0.0500	1.8357e+07	1.5687e+02
0.1000	0.4500	0.4500	2.0457e+07	6.1023e+01
0.1000	0.4000	0.5000	2.0699e+07	6.2668e+01
0.1000	0.3500	0.5500	2.0940e+07	9.6217e+01
0.1000	0.2500	0.6500	2.1413e+07	1.2969e+02
0.0500	0.9500	-0.0000	1.7805e+07	2.0011e+02
0.1000	0.1500	0.7500	2.1871e+07	1.5722e+02
0.1000	0.2000	0.7000	2.1641e+07	1.5700e+02
0.1000	0.5500	0.3500	1.9955e+07	9.1044e+01
0.1000	0.5000	0.4000	2.0207e+07	9.2018e+01
0.1000	0.3000	0.6000	2.1178e+07	1.2550e+02
0.1000	0.1000	0.8000	2.2111e+07	1.8569e+02
0.1000	0.0000	0.9000	2.2571e+07	2.0508e+02
0.1000	0.0500	0.8500	2.2342e+07	2.3388e+02
0.1000	0.6000	0.3000	1.9688e+07	1.2585e+02
0.1000	0.7000	0.2000	1.9130e+07	1.4134e+02
0.1000	0.6500	0.2500	1.9411e+07	1.4880e+02
0.1500	0.2000	0.6500	2.1192e+07	9.3534e+01
0.1500	0.2500	0.6000	2.0962e+07	9.2796e+01
0.1500	0.3000	0.5500	2.0732e+07	6.3918e+01
0.1500	0.3500	0.5000	2.0485e+07	6.1874e+01
0.1500	0.1500	0.7000	2.1435e+07	1.2657e+02
0.1000	0.7500	0.1500	1.8825e+07	1.6105e+02
0.1500	0.1000	0.7500	2.1666e+07	1.5196e+02
0.1500	0.4000	0.4500	2.0248e+07	6.3006e+01
0.1000	0.8500	0.0500	1.8123e+07	1.7371e+02
0.1000	0.8000	0.1000	1.8496e+07	1.7639e+02
0.1500	0.0000	0.8500	2.2125e+07	1.6740e+02
0.1500	0.0500	0.8000	2.1897e+07	1.8796e+02
0.1500	0.4500	0.4000	1.9996e+07	9.4037e+01
0.1000	0.9000	0.0000	1.7568e+07	2.2496e+02
0.1500	0.5000	0.3500	1.9738e+07	1.2398e+02
0.1500	0.5500	0.3000	1.9474e+07	1.2780e+02
0.2000	0.2000	0.6000	2.0762e+07	6.8863e+01
0.1500	0.6000	0.2500	1.9196e+07	1.5622e+02
0.1500	0.6500	0.2000	1.8913e+07	1.4572e+02
0.2000	0.0500	0.7500	2.1457e+07	1.2237e+02
0.2000	0.1500	0.6500	2.0991e+07	9.8222e+01
0.1500	0.7000	0.1500	1.8607e+07	1.6125e+02
0.2000	0.1000	0.7000	2.1225e+07	1.3221e+02
0.2000	0.3500	0.4500	2.0033e+07	6.3197e+01
0.2000	0.0000	0.8000	2.1677e+07	1.3779e+02
0.2000	0.2500	0.5500	2.0519e+07	9.9383e+01
0.1500	0.7500	0.1000	1.8273e+07	1.8420e+02
0.2000	0.3000	0.5000	2.0276e+07	9.5856e+01
0.1500	0.8000	0.0500	1.7897e+07	1.7877e+02
0.2000	0.4000	0.4000	1.9786e+07	9.4421e+01
0.2500	0.1000	0.6500	2.0785e+07	6.1096e+01
0.2000	0.5000	0.3000	1.9263e+07	1.2157e+02
0.2000	0.4500	0.3500	1.9522e+07	1.2638e+02
0.1500	0.8500	-0.0000	1.7336e+07	2.4024e+02
0.2500	0.0500	0.7000	2.1007e+07	9.5367e+01
0.2000	0.6000	0.2000	1.8698e+07	1.4321e+02
0.2500	0.1500	0.6000	2.0548e+07	1.0033e+02
0.2000	0.5500	0.2500	1.8982e+07	1.4651e+02
0.2500	0.0000	0.7500	2.1245e+07	1.1817e+02
0.2500	0.2000	0.5500	2.0310e+07	9.6018e+01
0.2500	0.3000	0.4500	1.9816e+07	6.4337e+01
0.2000	0.6500	0.1500	1.8391e+07	1.6957e+02
0.2000	0.7000	0.1000	1.8054e+07	1.6936e+02
0.2500	0.2500	0.5000	2.0068e+07	9.1590e+01
0.2000	0.7500	0.0500	1.7675e+07	1.8137e+02
0.2500	0.3500	0.4000	1.9573e+07	8.7609e+01
0.2500	0.4000	0.3500	1.9314e+07	1.2840e+02
0.2000	0.8000	0.0000	1.7107e+07	2.3162e+02
0.3000	0.0000	0.7000	2.0802e+07	8.4484e+01
0.2500	0.4500	0.3000	1.9051e+07	1.2248e+02
0.3000	0.0500	0.6500	2.0566e+07	9.6671e+01
0.3000	0.2000	0.5000	1.9854e+07	9.5352e+01
0.3000	0.1000	0.6000	2.0336e+07	9.9470e+01
0.2500	0.6000	0.1500	1.8174e+07	1.6123e+02
0.2500	0.5000	0.2500	1.8767e+07	1.7660e+02
0.2500	0.5500	0.2000	1.8477e+07	1.7476e+02
0.3000	0.1500	0.5500	2.0100e+07	1.3054e+02
0.2500	0.6500	0.1000	1.7835e+07	1.7923e+02
0.3000	0.2500	0.4500	1.9609e+07	9.4053e+01
0.3000	0.3000	0.4000	1.9361e+07	9.7445e+01
0.2500	0.7000	0.0500	1.7446e+07	2.0439e+02
0.3000	0.3500	0.3500	1.9104e+07	1.2662e+02
0.3000	0.4000	0.3000	1.8834e+07	1.5250e+02
0.3500	0.0000	0.6500	2.0352e+07	8.8896e+01
0.3500	0.0500	0.6000	2.0119e+07	9.4783e+01
0.2500	0.7500	0.0000	1.6874e+07	2.5927e+02
0.3500	0.1000	0.5500	1.9876e+07	1.0080e+02
0.3000	0.4500	0.2500	1.8553e+07	1.8132e+02
0.3000	0.5000	0.2000	1.8266e+07	1.7765e+02
0.3500	0.2000	0.4500	1.9393e+07	9.9490e+01
0.3500	0.1500	0.5000	1.9648e+07	1.3034e+02
0.3500	0.2500	0.4000	1.9152e+07	1.0100e+02
0.3000	0.6000	0.1000	1.7619e+07	1.8582e+02
0.3000	0.5500	0.1500	1.7951e+07	1.9953e+02
0.3000	0.6500	0.0500	1.7223e+07	2.0874e+02
0.3500	0.3500	0.3000	1.8625e+07	1.5810e+02
0.3500	0.3000	0.3500	1.8886e+07	1.6218e+02
0.3500	0.4000	0.2500	1.8347e+07	1.5459e+02
0.4000	0.0000	0.6000	1.9905e+07	1.1762e+02
0.4000	0.1500	0.4500	1.9178e+07	1.0087e+02
0.3000	0.7000	-0.0000	1.6647e+07	2.7539e+02
0.4000	0.0500	0.5500	1.9671e+07	1.2971e+02
0.4000	0.1000	0.5000	1.9435e+07	1.3466e+02
0.3500	0.5000	0.1500	1.7737e+07	1.9568e+02
0.4000	0.2000	0.4000	1.8934e+07	1.0357e+02
0.3500	0.4500	0.2000	1.8046e+07	2.0748e+02
0.3500	0.5500	0.1000	1.7392e+07	2.0754e+02
0.4000	0.2500	0.3500	1.8675e+07	1.3399e+02
0.3500	0.6000	0.0500	1.6996e+07	2.3732e+02
0.4000	0.3000	0.3000	1.8405e+07	1.6933e+02
0.3500	0.6500	-0.0000	1.6420e+07	2.7427e+02
0.4500	0.0000	0.5500	1.9452e+07	1.2069e+02
0.4500	0.1500	0.4000	1.8716e+07	9.4856e+01
0.4500	0.0500	0.5000	1.9210e+07	1.3061e+02
0.4000	0.3500	0.2500	1.8125e+07	1.8819e+02
0.4500	0.1000	0.4500	1.8966e+07	1.3264e+02
0.4000	0.4000	0.2000	1.7833e+07	1.8068e+02
0.4000	0.4500	0.1500	1.7516e+07	2.0521e+02
0.4000	0.5000	0.1000	1.7173e+07	2.0600e+02
0.4500	0.2000	0.3500	1.8461e+07	1.2901e+02
0.4500	0.2500	0.3000	1.8191e+07	1.5981e+02
0.4000	0.5500	0.0500	1.6767e+07	2.6324e+02
0.5000	0.1000	0.4000	1.8492e+07	9.5829e+01
0.5000	0.0500	0.4500	1.8739e+07	1.3304e+02
0.4000	0.6000	-0.0000	1.6186e+07	2.8599e+02
0.5000	0.0000	0.5000	1.8989e+07	1.4788e+02
0.4500	0.3000	0.2500	1.7907e+07	1.8967e+02
0.5000	0.1500	0.3500	1.8242e+07	1.3079e+02
0.4500	0.3500	0.2000	1.7610e+07	2.0988e+02
0.4500	0.4000	0.1500	1.7291e+07	2.2207e+02
0.4500	0.4500	0.1000	1.6944e+07	2.3234e+02
0.5000	0.2000	0.3000	1.7970e+07	1.5992e+02
0.4500	0.5000	0.0500	1.6541e+07	2.6009e+02
0.5500	0.0000	0.4500	1.8509e+07	1.1723e+02
0.5000	0.2500	0.2500	1.7688e+07	1.8704e+02
0.5500	0.0500	0.4000	1.8265e+07	1.2853e+02
0.4500	0.5500	0.0000	1.5948e+07	3.1038e+02
0.5000	0.3000	0.2000	1.7391e+07	2.0473e+02
0.5500	0.1000	0.3500	1.8016e+07	1.3294e+02
0.5000	0.3500	0.1500	1.7077e+07	2.0241e+02
0.5500	0.1500	0.3000	1.7747e+07	1.5836e+02
0.5000	0.4000	0.1000	1.6719e+07	2.3380e+02
0.5000	0.4500	0.0500	1.6312e+07	2.6223e+02
0.6000	0.0500	0.3500	1.7789e+07	9.4708e+01
0.5500	0.2000	0.2500	1.7464e+07	1.8755e+02
0.6000	0.0000	0.4000	1.8027e+07	1.1223e+02
0.5500	0.2500	0.2000	1.7165e+07	2.0776e+02
0.5000	0.5000	0.0000	1.5714e+07	2.9430e+02
0.5500	0.3000	0.1500	1.6844e+07	2.2291e+02
0.6500	0.0000	0.3500	1.7542e+07	8.6069e+01
0.6000	0.1000	0.3000	1.7510e+07	1.9390e+02
0.6000	0.1500	0.2500	1.7232e+07	1.8751e+02
0.5500	0.3500	0.1000	1.6489e+07	2.5070e+02
0.5500	0.4000	0.0500	1.6081e+07	2.5223e+02
0.6000	0.2000	0.2000	1.6936e+07	2.3046e+02
0.6500	0.0500	0.3000	1.7279e+07	1.6239e+02
0.5500	0.4500	-0.0000	1.5470e+07	3.3019e+02
0.6000	0.2500	0.1500	1.6607e+07	2.5246e+02
0.6500	0.1000	0.2500	1.6992e+07	2.1748e+02
0.6000	0.3000	0.1000	1.6252e+07	2.7020e+02
0.6000	0.3500	0.0500	1.5837e+07	2.8650e+02
0.7000	0.0000	0.3000	1.7025e+07	1.5972e+02
0.6500	0.1500	0.2000	1.6692e+07	2.3775e+02
0.6000	0.4000	-0.0000	1.5221e+07	3.4780e+02
0.6500	0.2000	0.1500	1.6369e+07	2.6290e+02
0.6500	0.2500	0.1000	1.6011e+07	2.7760e+02
0.7000	0.0500	0.2500	1.6744e+07	2.0984e+02
0.6500	0.3000	0.0500	1.5594e+07	3.0081e+02
0.7000	0.1000	0.2000	1.6445e+07	2.3955e+02
0.6500	0.3500	-0.0000	1.4971e+07	3.3574e+02
0.7000	0.1500	0.1500	1.6122e+07	2.6391e+02
0.7500	0.0000	0.2500	1.6484e+07	1.9499e+02
0.7000	0.2000	0.1000	1.5758e+07	2.9502e+02
0.7500	0.0500	0.2000	1.6188e+07	2.3884e+02
0.7000	0.2500	0.0500	1.5342e+07	2.8826e+02
0.7500	0.1000	0.1500	1.5859e+07	2.8729e+02
0.7000	0.3000	-0.0000	1.4713e+07	3.4649e+02
0.8000	0.0000	0.2000	1.5907e+07	2.3560e+02
0.7500	0.1500	0.1000	1.5500e+07	3.0404e+02
0.7500	0.2000	0.0500	1.5074e+07	3.2015e+02
0.8000	0.0500	0.1500	1.5587e+07	2.8844e+02
0.7500	0.2500	0.0000	1.4446e+07	3.4905e+02
0.8000	0.1000	0.1000	1.5227e+07	3.1769e+02
0.8500	0.0000	0.1500	1.5287e+07	2.8315e+02
0.8000	0.1500	0.0500	1.4796e+07	3.2696e+02
0.8000	0.2000	-0.0000	1.4166e+07	3.3151e+02
0.8500	0.0500	0.1000	1.4931e+07	3.0925e+02
0.9000	0.0000	0.1000	1.4601e+07	2.6360e+02
0.8500	0.1500	-0.0000	1.3867e+07	3.2134e+02
0.8500	0.1000	0.0500	1.4497e+07	3.4078e+02
1.0000	0.0000	0.0000	1.2684e+07	2.0585e+02
0.9000	0.1000	-0.0000	1.3541e+07	2.7667e+02
0.9000	0.0500	0.0500	1.4169e+07	3.0690e+02
0.9500	0.0000	0.0500	1.3782e+07	2.7670e+02
0.9500	0.0500	-0.0000	1.3171e+07	2.5416e+02
