0.2500	0.2500	0.5000	7.6683e+06
0.2500	0.7000	0.0500	6.5316e+06
0.2500	0.3000	0.4500	7.5679e+06
0.2500	0.6500	0.1000	6.7000e+06
0.2500	0.3500	0.4000	7.4666e+06
0.2500	0.4000	0.3500	7.3591e+06
0.2500	0.6000	0.1500	6.8572e+06
0.2500	0.5000	0.2500	7.1263e+06
0.3000	0.0000	0.7000	7.9705e+06
0.2500	0.5500	0.2000	6.9968e+06
0.2500	0.4500	0.3000	7.2466e+06
0.2500	0.7500	0.0000	6.3094e+06
0.3000	0.2000	0.5000	7.6024e+06
0.3000	0.1500	0.5500	7.6993e+06
0.3000	0.1000	0.6000	7.7931e+06
0.3000	0.0500	0.6500	7.8842e+06
0.3000	0.6500	0.0500	6.4612e+06
0.3000	0.2500	0.4500	7.5020e+06
0.3000	0.3000	0.4000	7.4009e+06
0.3000	0.6000	0.1000	6.6317e+06
0.3000	0.5500	0.1500	6.7876e+06
0.3000	0.5000	0.2000	6.9291e+06
0.3000	0.3500	0.3500	7.2927e+06
0.3000	0.4500	0.2500	7.0593e+06
0.3000	0.4000	0.3000	7.1800e+06
0.3500	0.6000	0.0500	6.3860e+06
0.3000	0.7000	-0.0000	6.2337e+06
0.3500	0.0000	0.6500	7.8172e+06
0.3500	0.1000	0.5500	7.6323e+06
0.3500	0.0500	0.6000	7.7265e+06
0.3500	0.1500	0.5000	7.5378e+06
0.3500	0.2000	0.4500	7.4372e+06
0.3500	0.2500	0.4000	7.3339e+06
0.3500	0.5500	0.1000	6.5596e+06
0.3500	0.3000	0.3500	7.2276e+06
0.3500	0.5000	0.1500	6.7192e+06
0.3500	0.3500	0.3000	7.1128e+06
0.4000	0.0000	0.6000	7.6577e+06
0.3500	0.6500	-0.0000	6.1569e+06
0.3500	0.4500	0.2000	6.8617e+06
0.3500	0.4000	0.2500	6.9924e+06
0.4000	0.0500	0.5500	7.5670e+06
0.4000	0.5500	0.0500	6.3033e+06
0.4000	0.1000	0.5000	7.4705e+06
0.4000	0.1500	0.4500	7.3697e+06
0.4000	0.3000	0.3000	7.0436e+06
0.4000	0.2000	0.4000	7.2676e+06
0.4000	0.2500	0.3500	7.1585e+06
0.4000	0.5000	0.1000	6.4884e+06
0.4000	0.4500	0.1500	6.6471e+06
0.4500	0.0000	0.5500	7.4965e+06
0.4000	0.6000	-0.0000	6.0764e+06
0.4000	0.3500	0.2500	6.9234e+06
0.4500	0.0500	0.5000	7.4006e+06
0.4000	0.4000	0.2000	6.7914e+06
0.4500	0.1000	0.4500	7.2998e+06
0.4500	0.2000	0.3500	7.0876e+06
0.4500	0.1500	0.4000	7.1980e+06
0.4500	0.5000	0.0500	6.2267e+06
0.4500	0.2500	0.3000	6.9747e+06
0.4500	0.3500	0.2000	6.7198e+06
0.4500	0.4000	0.1500	6.5741e+06
0.4500	0.3000	0.2500	6.8519e+06
0.5000	0.0000	0.5000	7.3282e+06
0.4500	0.4500	0.1000	6.4129e+06
0.4500	0.5500	0.0000	5.9965e+06
0.5000	0.1000	0.4000	7.1253e+06
0.5000	0.0500	0.4500	7.2301e+06
0.5000	0.1500	0.3500	7.0160e+06
0.5000	0.4500	0.0500	6.1483e+06
0.5000	0.2000	0.3000	6.9017e+06
0.5000	0.3500	0.1500	6.5022e+06
0.5000	0.3000	0.2000	6.6456e+06
0.5000	0.2500	0.2500	6.7787e+06
0.5000	0.4000	0.1000	6.3393e+06
0.5000	0.5000	0.0000	5.9148e+06
0.5500	0.0000	0.4500	7.1564e+06
0.5500	0.0500	0.4000	7.0517e+06
0.5500	0.1000	0.3500	6.9441e+06
0.5500	0.4000	0.0500	6.0689e+06
0.5500	0.3000	0.1500	6.4251e+06
0.5500	0.1500	0.3000	6.8297e+06
0.5500	0.2000	0.2500	6.7064e+06
0.5500	0.2500	0.2000	6.5720e+06
0.5500	0.3500	0.1000	6.2606e+06
0.5500	0.4500	-0.0000	5.8248e+06
0.6000	0.0000	0.4000	6.9773e+06
0.6000	0.0500	0.3500	6.8680e+06
0.6000	0.1500	0.2500	6.6292e+06
0.6000	0.3500	0.0500	5.9901e+06
0.6000	0.1000	0.3000	6.7532e+06
0.6000	0.2000	0.2000	6.4950e+06
0.6000	0.4000	-0.0000	5.7402e+06
0.6000	0.2500	0.1500	6.3493e+06
0.6000	0.3000	0.1000	6.1830e+06
0.6500	0.3500	-0.0000	5.6517e+06
0.6500	0.0000	0.3500	6.7909e+06
0.6500	0.3000	0.0500	5.9025e+06
0.6500	0.0500	0.3000	6.6750e+06
0.6500	0.1000	0.2500	6.5503e+06
0.6500	0.1500	0.2000	6.4166e+06
0.6500	0.2000	0.1500	6.2686e+06
0.6500	0.2500	0.1000	6.1011e+06
0.7000	0.2500	0.0500	5.8154e+06
0.7000	0.0000	0.3000	6.5926e+06
0.7000	0.3000	-0.0000	5.5592e+06
0.7000	0.1500	0.1500	6.1874e+06
0.7500	0.2500	0.0000	5.4646e+06
0.7000	0.0500	0.2500	6.4703e+06
0.7500	0.2000	0.0500	5.7262e+06
0.7000	0.1000	0.2000	6.3348e+06
0.7000	0.2000	0.1000	6.0181e+06
0.8000	0.1500	0.0500	5.6250e+06
0.8500	0.1000	0.0500	5.5264e+06
0.9000	0.0000	0.1000	5.6337e+06
0.7500	0.0000	0.2500	6.3851e+06
0.9000	0.0500	0.0500	5.4269e+06
0.7500	0.1500	0.1000	5.9303e+06
0.8000	0.0000	0.2000	6.1622e+06
0.8000	0.2000	-0.0000	5.3667e+06
0.7500	0.0500	0.2000	6.2514e+06
0.8500	0.1500	-0.0000	5.2643e+06
0.7500	0.1000	0.1500	6.1009e+06
0.9500	0.0000	0.0500	5.3233e+06
0.8000	0.1000	0.1000	5.8415e+06
0.8000	0.0500	0.1500	6.0115e+06
0.8500	0.0500	0.1000	5.7464e+06
0.8500	0.0000	0.1500	5.9201e+06
0.9000	0.1000	-0.0000	5.1552e+06
1.0000	0.0000	0.0000	4.9299e+06
0.9500	0.0500	-0.0000	5.0434e+06
